customer_id,recency_days,frequency,monetary,avg_order_value,total_quantity,avg_basket_size,discount_usage_rate,avg_discount_pct,favorite_category,category_diversity,return_rate,first_purchase,last_purchase,avg_purchase_interval_days,total_sessions,avg_pages_viewed,avg_session_duration,conversion_rate,customer_name,gender,age,city,state,signup_date,tenure_days,cluster,segment
CUST101492,7,32,639368.05,19980.2515625,64,2.0,0.5625,6.875,Sports & Fitness,7,0.0625,2024-01-05,2025-12-24,23.193548387096776,50.0,4.84,5.3142,0.06,Riya Reddy,Female,28.0,Lucknow,Uttar Pradesh,2023-06-05,940,3,High Value Customers
CUST101493,72,3,21518.77,7172.923333333333,7,2.3333333333333335,0.3333333333333333,10.0,Books & Stationery,2,0.0,2025-01-07,2025-10-20,143.0,4.0,3.75,4.6375,0.25,Diya Sharma,Male,27.0,Ahmedabad,Gujarat,2024-09-11,476,4,At Risk / Inactive Customers
CUST101494,37,15,218955.47,14597.031333333334,31,2.066666666666667,0.26666666666666666,4.666666666666667,Fashion,7,0.13333333333333333,2024-02-10,2025-11-24,46.642857142857146,37.0,4.8108108108108105,4.877027027027027,0.08108108108108109,Rohan Rao,Female,60.0,Pune,Maharashtra,2025-08-14,139,3,High Value Customers
CUST101495,46,12,147868.01,12322.334166666667,20,1.6666666666666667,0.3333333333333333,4.583333333333333,Beauty & Personal Care,7,0.16666666666666666,2024-02-05,2025-11-15,59.0,21.0,4.523809523809524,8.724761904761905,0.09523809523809523,Priya Mukherjee,Female,19.0,Lucknow,Uttar Pradesh,2023-11-30,762,3,High Value Customers
CUST101496,7,27,207643.56,7690.502222222222,45,1.6666666666666667,0.37037037037037035,4.444444444444445,Grocery,7,0.07407407407407407,2024-01-28,2025-12-24,26.76923076923077,28.0,5.5,4.117142857142857,0.10714285714285714,Krishna Patel,Male,32.0,Jaipur,Rajasthan,2025-08-26,127,3,High Value Customers
CUST101497,3,34,1004187.52,29534.92705882353,74,2.176470588235294,0.5882352941176471,7.5,Electronics,7,0.08823529411764706,2024-01-10,2025-12-28,21.757575757575758,31.0,4.258064516129032,4.159354838709677,0.16129032258064516,Riya Kumar,Female,56.0,Coimbatore,Tamil Nadu,2024-05-25,585,3,High Value Customers
CUST101498,24,23,423366.49,18407.238695652173,47,2.0434782608695654,0.5217391304347826,9.347826086956522,Grocery,7,0.13043478260869565,2024-02-16,2025-12-07,30.0,38.0,5.473684210526316,4.501842105263158,0.15789473684210525,Saanvi Pillai,Male,58.0,Hyderabad,Telangana,2025-11-09,52,3,High Value Customers
CUST101499,31,20,364883.83,18244.1915,33,1.65,0.4,5.25,Electronics,7,0.05,2024-01-27,2025-11-30,35.421052631578945,18.0,5.0,4.5905555555555555,0.16666666666666666,Lakshmi Sharma,Female,54.0,Kolkata,West Bengal,2023-10-09,814,3,High Value Customers
CUST101500,61,21,169426.83000000002,8067.944285714287,37,1.7619047619047619,0.38095238095238093,6.904761904761905,Home & Kitchen,7,0.14285714285714285,2024-03-22,2025-10-31,29.4,33.0,4.636363636363637,4.667575757575758,0.21212121212121213,Neha Singh,Male,24.0,Coimbatore,Tamil Nadu,2025-03-07,299,3,High Value Customers
CUST101501,17,22,358731.99,16305.999545454544,50,2.272727272727273,0.45454545454545453,5.2272727272727275,Electronics,6,0.045454545454545456,2024-01-27,2025-12-14,32.714285714285715,23.0,4.695652173913044,5.071304347826087,0.0,Kavya Joshi,Male,37.0,Delhi,Delhi,2025-10-21,71,3,High Value Customers
CUST101502,55,5,110765.32,22153.064000000002,10,2.0,0.6,5.0,Electronics,3,0.0,2024-03-11,2025-11-06,151.25,6.0,5.666666666666667,4.323333333333333,0.16666666666666666,Kavya Kumar,Female,51.0,Tiruppur,Tamil Nadu,2023-04-29,977,2,Price Sensitive Customers
CUST101503,55,6,45164.009999999995,7527.334999999999,9,1.5,0.5,4.166666666666667,Grocery,3,0.0,2024-09-25,2025-11-06,81.4,8.0,4.5,6.26,0.125,Vihaan Kumar,Female,52.0,Lucknow,Uttar Pradesh,2025-11-24,37,1,Occasional Buyers
CUST101504,33,13,188583.46,14506.42,24,1.8461538461538463,0.3076923076923077,2.6923076923076925,Home & Kitchen,7,0.07692307692307693,2024-01-23,2025-11-28,56.25,11.0,4.2727272727272725,4.941818181818181,0.0,Deepak Rao,Other,51.0,Hyderabad,Telangana,2023-07-17,898,3,High Value Customers
CUST101505,18,21,281492.98,13404.427619047618,46,2.1904761904761907,0.2857142857142857,2.857142857142857,Books & Stationery,7,0.0,2024-01-10,2025-12-13,35.15,17.0,4.823529411764706,4.378235294117648,0.11764705882352941,Sai Desai,Female,39.0,Bengaluru,Karnataka,2024-04-29,611,3,High Value Customers
CUST101506,36,17,170391.56,10023.03294117647,33,1.9411764705882353,0.4117647058823529,3.5294117647058822,Beauty & Personal Care,7,0.17647058823529413,2024-01-26,2025-11-25,41.8125,26.0,5.0,6.1207692307692305,0.19230769230769232,Arjun Rao,Male,48.0,Tiruppur,Tamil Nadu,2025-12-18,13,3,High Value Customers
CUST101507,34,23,359971.88,15650.951304347825,35,1.5217391304347827,0.5217391304347826,5.6521739130434785,Electronics,7,0.13043478260869565,2024-08-26,2025-11-27,20.818181818181817,23.0,5.130434782608695,5.6695652173913045,0.17391304347826086,Lakshmi Verma,Male,40.0,Coimbatore,Tamil Nadu,2025-04-16,259,3,High Value Customers
CUST101508,4,22,428172.59,19462.390454545457,50,2.272727272727273,0.4090909090909091,6.590909090909091,Books & Stationery,6,0.13636363636363635,2024-01-03,2025-12-27,34.476190476190474,30.0,4.9,4.071666666666667,0.1,Amit Chatterjee,Male,36.0,Lucknow,Uttar Pradesh,2025-10-05,87,3,High Value Customers
CUST101509,20,22,289170.34,13144.106363636365,45,2.0454545454545454,0.45454545454545453,4.7727272727272725,Grocery,7,0.045454545454545456,2024-02-07,2025-12-11,32.04761904761905,31.0,4.741935483870968,5.562903225806451,0.03225806451612903,Ananya Mukherjee,Male,21.0,Hyderabad,Telangana,2024-11-21,405,3,High Value Customers
CUST101510,68,7,148404.79,21200.684285714287,16,2.2857142857142856,0.5714285714285714,10.0,Books & Stationery,4,0.0,2024-01-01,2025-10-24,110.33333333333333,16.0,5.0,4.156875,0.0625,Neha Verma,Male,40.0,Bengaluru,Karnataka,2025-11-01,60,2,Price Sensitive Customers
CUST101511,38,29,280164.4,9660.841379310346,55,1.896551724137931,0.6206896551724138,8.620689655172415,Books & Stationery,7,0.034482758620689655,2024-01-09,2025-11-23,24.428571428571427,44.0,5.431818181818182,3.3363636363636364,0.13636363636363635,Pooja Pillai,Female,37.0,Coimbatore,Tamil Nadu,2024-05-04,606,3,High Value Customers
CUST101512,179,2,20335.289999999997,10167.644999999999,2,1.0,1.0,10.0,Books & Stationery,2,0.5,2025-02-22,2025-07-05,133.0,4.0,3.25,7.069999999999999,0.0,Lakshmi Pillai,Male,56.0,Chennai,Tamil Nadu,2023-10-03,820,0,New Customers
CUST101513,31,8,76020.93,9502.61625,13,1.625,0.625,6.25,Fashion,6,0.0,2024-04-12,2025-11-30,85.28571428571429,9.0,5.666666666666667,4.5344444444444445,0.0,Tara Patel,Male,45.0,Kolkata,West Bengal,2024-11-23,403,1,Occasional Buyers
CUST101514,31,7,103632.62,14804.66,8,1.1428571428571428,0.7142857142857143,8.571428571428571,Electronics,4,0.0,2024-04-18,2025-11-30,98.5,7.0,4.714285714285714,4.744285714285715,0.2857142857142857,Pooja Joshi,Male,56.0,Chennai,Tamil Nadu,2023-08-30,854,1,Occasional Buyers
CUST101515,39,13,218982.96000000002,16844.84307692308,29,2.230769230769231,0.46153846153846156,7.6923076923076925,Home & Kitchen,5,0.15384615384615385,2024-01-16,2025-11-22,56.333333333333336,31.0,4.806451612903226,4.795483870967741,0.12903225806451613,Meera Kumar,Female,34.0,Tiruppur,Tamil Nadu,2023-05-06,970,2,Price Sensitive Customers
CUST101516,67,8,19377.87,2422.23375,15,1.875,0.625,8.125,Beauty & Personal Care,5,0.125,2024-03-09,2025-10-25,85.0,20.0,4.7,4.6025,0.1,Krishna Joshi,Female,36.0,Delhi,Delhi,2023-08-05,879,1,Occasional Buyers
CUST101517,2,16,245853.37000000002,15365.835625000002,27,1.6875,0.4375,6.875,Fashion,6,0.0,2024-02-02,2025-12-29,46.4,24.0,4.958333333333333,4.725416666666667,0.041666666666666664,Zoya Pillai,Female,52.0,Lucknow,Uttar Pradesh,2025-11-28,33,3,High Value Customers
CUST101518,54,9,320053.03,35561.44777777778,19,2.111111111111111,0.4444444444444444,5.555555555555555,Books & Stationery,5,0.1111111111111111,2024-01-12,2025-11-07,83.125,14.0,4.857142857142857,3.345714285714286,0.0,Aarav Nair,Male,49.0,Hyderabad,Telangana,2024-05-09,601,2,Price Sensitive Customers
CUST101519,57,9,127493.38,14165.931111111111,22,2.4444444444444446,0.2222222222222222,3.3333333333333335,Fashion,6,0.0,2024-06-10,2025-11-04,64.0,20.0,4.65,4.1105,0.15,Kavya Kumar,Female,40.0,Lucknow,Uttar Pradesh,2024-03-02,669,2,Price Sensitive Customers
CUST101520,629,1,106521.18,106521.18,3,3.0,0.0,0.0,Electronics,1,0.0,2024-04-11,2024-04-11,54.75,7.0,5.285714285714286,6.758571428571429,0.0,Vivaan Joshi,Male,63.0,Tiruppur,Tamil Nadu,2025-07-07,177,4,At Risk / Inactive Customers
CUST101521,110,12,86983.08,7248.59,21,1.75,0.25,3.3333333333333335,Fashion,6,0.25,2024-01-03,2025-09-12,56.18181818181818,17.0,4.0,4.118823529411764,0.11764705882352941,Aditya Singh,Female,64.0,Tiruppur,Tamil Nadu,2023-05-31,945,1,Occasional Buyers
CUST101522,26,31,758516.27,24468.266774193547,62,2.0,0.4838709677419355,5.0,Electronics,7,0.12903225806451613,2024-02-10,2025-12-05,22.133333333333333,33.0,5.757575757575758,3.662727272727273,0.21212121212121213,Krishna Menon,Female,63.0,Bengaluru,Karnataka,2024-01-19,712,3,High Value Customers
CUST101523,129,5,96339.92000000001,19267.984000000004,11,2.2,0.4,6.0,Books & Stationery,5,0.0,2024-03-30,2025-08-24,128.0,4.0,6.25,3.2875,0.0,Priya Patel,Male,56.0,Pune,Maharashtra,2023-11-04,788,2,Price Sensitive Customers
CUST101524,19,12,172488.31,14374.025833333333,25,2.0833333333333335,0.5,5.0,Books & Stationery,5,0.08333333333333333,2024-05-12,2025-12-12,52.63636363636363,7.0,4.714285714285714,3.6585714285714284,0.14285714285714285,Priya Gupta,Female,52.0,Coimbatore,Tamil Nadu,2025-01-15,350,2,Price Sensitive Customers
CUST101525,280,1,223.52,223.52,1,1.0,1.0,5.0,Grocery,1,0.0,2025-03-26,2025-03-26,54.75,4.0,5.5,7.6875,0.25,Amit Chatterjee,Female,47.0,Pune,Maharashtra,2025-06-10,204,0,New Customers
CUST101526,66,8,167911.5,20988.9375,18,2.25,0.375,6.25,Electronics,6,0.25,2024-01-19,2025-10-26,92.28571428571429,11.0,4.818181818181818,4.194545454545454,0.2727272727272727,Isha Reddy,Male,34.0,Coimbatore,Tamil Nadu,2024-01-10,721,2,Price Sensitive Customers
CUST101527,5,18,304095.5,16894.194444444445,38,2.111111111111111,0.2777777777777778,3.0555555555555554,Sports & Fitness,7,0.1111111111111111,2024-01-14,2025-12-26,41.88235294117647,34.0,4.970588235294118,4.827647058823529,0.20588235294117646,Lakshmi Nair,Female,59.0,Delhi,Delhi,2025-10-28,64,3,High Value Customers
CUST101528,434,2,34013.54,17006.77,5,2.5,0.5,5.0,Grocery,2,0.0,2024-03-28,2024-10-23,209.0,9.0,5.222222222222222,3.848888888888889,0.0,Naveen Verma,Male,64.0,Pune,Maharashtra,2023-05-09,967,4,At Risk / Inactive Customers
CUST101529,31,29,399546.68,13777.471724137931,49,1.6896551724137931,0.41379310344827586,7.068965517241379,Home & Kitchen,7,0.10344827586206896,2024-03-01,2025-11-30,22.821428571428573,65.0,5.553846153846154,4.648,0.15384615384615385,Meera Verma,Male,46.0,Lucknow,Uttar Pradesh,2025-10-11,81,3,High Value Customers
CUST101530,25,7,182977.95,26139.707142857143,21,3.0,0.14285714285714285,2.142857142857143,Fashion,3,0.0,2024-02-15,2025-12-06,110.0,5.0,3.4,4.142,0.0,Vivaan Singh,Male,23.0,Lucknow,Uttar Pradesh,2024-10-30,427,2,Price Sensitive Customers
CUST101531,140,4,14684.120000000003,3671.0300000000007,6,1.5,0.75,5.0,Sports & Fitness,3,0.0,2024-04-21,2025-08-13,159.66666666666666,8.0,5.125,3.59875,0.0,Deepak Chatterjee,Male,34.0,Bengaluru,Karnataka,2024-05-31,579,0,New Customers
CUST101532,151,4,69649.29000000001,17412.322500000002,7,1.75,0.75,8.75,Books & Stationery,3,0.0,2024-02-03,2025-08-02,182.0,6.0,6.166666666666667,3.686666666666667,0.3333333333333333,Saanvi Desai,Female,34.0,Lucknow,Uttar Pradesh,2023-03-27,1010,1,Occasional Buyers
CUST101533,18,30,401925.24,13397.508,56,1.8666666666666667,0.4,4.5,Electronics,7,0.03333333333333333,2024-01-16,2025-12-13,24.03448275862069,38.0,4.605263157894737,3.774736842105263,0.13157894736842105,Diya Desai,Male,40.0,Mumbai,Maharashtra,2023-11-07,785,3,High Value Customers
CUST101534,12,16,178150.65,11134.415625,35,2.1875,0.625,9.6875,Sports & Fitness,7,0.0,2024-03-19,2025-12-19,42.666666666666664,33.0,5.303030303030303,4.207575757575757,0.15151515151515152,Isha Verma,Female,41.0,Chennai,Tamil Nadu,2024-03-02,669,3,High Value Customers
CUST101535,40,12,101303.74,8441.978333333334,33,2.75,0.5,5.416666666666667,Books & Stationery,5,0.08333333333333333,2024-03-12,2025-11-21,56.27272727272727,14.0,4.785714285714286,5.345714285714286,0.0,Meera Kumar,Male,40.0,Bengaluru,Karnataka,2023-04-24,982,2,Price Sensitive Customers
CUST101536,40,7,117908.84,16844.12,15,2.142857142857143,0.5714285714285714,5.714285714285714,Home & Kitchen,5,0.14285714285714285,2024-05-17,2025-11-21,92.16666666666667,8.0,5.875,5.942500000000001,0.25,Deepak Rao,Female,57.0,Ahmedabad,Gujarat,2023-10-30,793,2,Price Sensitive Customers
CUST101537,10,9,68040.29,7560.032222222221,17,1.8888888888888888,0.4444444444444444,9.444444444444445,Sports & Fitness,6,0.2222222222222222,2024-01-06,2025-12-21,89.375,24.0,5.708333333333333,4.332083333333333,0.0,Tara Iyer,Female,56.0,Jaipur,Rajasthan,2025-01-13,352,1,Occasional Buyers
CUST101538,50,14,51687.89,3691.992142857143,16,1.1428571428571428,0.2857142857142857,3.9285714285714284,Beauty & Personal Care,6,0.07142857142857142,2024-01-29,2025-11-11,50.15384615384615,33.0,4.575757575757576,4.50939393939394,0.15151515151515152,Reyansh Reddy,Female,49.0,Delhi,Delhi,2024-08-10,508,1,Occasional Buyers
CUST101539,6,52,796902.46,15325.047307692306,90,1.7307692307692308,0.36538461538461536,5.384615384615385,Beauty & Personal Care,7,0.17307692307692307,2024-01-06,2025-12-25,14.098039215686274,81.0,5.061728395061729,5.262469135802469,0.07407407407407407,Divya Mukherjee,Male,53.0,Kolkata,West Bengal,2025-09-13,109,3,High Value Customers
CUST101540,85,15,205392.47999999998,13692.831999999999,24,1.6,0.4666666666666667,4.666666666666667,Sports & Fitness,6,0.06666666666666667,2024-01-03,2025-10-07,45.92857142857143,16.0,5.0625,4.83125,0.25,Kavya Menon,Male,54.0,Coimbatore,Tamil Nadu,2023-12-11,751,3,High Value Customers
CUST101541,18,6,41279.990000000005,6879.998333333334,11,1.8333333333333333,0.5,8.333333333333334,Beauty & Personal Care,4,0.0,2024-04-30,2025-12-13,118.4,8.0,6.75,3.7775,0.0,Isha Pillai,Male,31.0,Bengaluru,Karnataka,2025-03-24,282,1,Occasional Buyers
CUST101542,69,2,101901.82,50950.91,3,1.5,0.5,7.5,Electronics,2,0.0,2024-11-02,2025-10-23,355.0,7.0,5.428571428571429,3.412857142857143,0.14285714285714285,Suresh Kumar,Female,44.0,Pune,Maharashtra,2025-03-11,295,2,Price Sensitive Customers
CUST101543,24,35,397112.31,11346.066,82,2.342857142857143,0.5714285714285714,8.714285714285714,Home & Kitchen,7,0.08571428571428572,2024-01-21,2025-12-07,20.176470588235293,52.0,4.903846153846154,5.530576923076922,0.19230769230769232,Aarav Iyer,Female,36.0,Jaipur,Rajasthan,2025-10-21,71,3,High Value Customers
CUST101544,279,8,306950.1,38368.7625,19,2.375,0.875,9.375,Home & Kitchen,5,0.0,2024-06-13,2025-03-27,41.0,26.0,4.346153846153846,4.951538461538462,0.07692307692307693,Ananya Gupta,Male,48.0,Mumbai,Maharashtra,2025-12-12,19,2,Price Sensitive Customers
CUST101545,114,10,31598.65,3159.8650000000002,24,2.4,0.2,4.0,Books & Stationery,5,0.1,2024-04-05,2025-09-08,57.888888888888886,8.0,5.0,6.03875,0.125,Naveen Gupta,Male,63.0,Ahmedabad,Gujarat,2025-12-28,3,1,Occasional Buyers
CUST101546,26,7,75161.98999999999,10737.427142857141,13,1.8571428571428572,0.42857142857142855,7.142857142857143,Sports & Fitness,4,0.0,2024-06-16,2025-12-05,89.5,4.0,4.75,7.5075,0.25,Suresh Menon,Female,26.0,Pune,Maharashtra,2023-12-27,735,1,Occasional Buyers
CUST101547,29,15,190187.27,12679.151333333333,34,2.2666666666666666,0.3333333333333333,3.0,Grocery,7,0.13333333333333333,2024-01-11,2025-12-02,49.357142857142854,31.0,4.935483870967742,4.064193548387097,0.0967741935483871,Tara Verma,Male,55.0,Lucknow,Uttar Pradesh,2025-10-06,86,3,High Value Customers
CUST101548,85,10,81043.3,8104.33,24,2.4,0.5,8.5,Fashion,5,0.0,2024-01-02,2025-10-07,71.55555555555556,15.0,5.4,1.8353333333333335,0.2,Diya Gupta,Female,34.0,Tiruppur,Tamil Nadu,2024-12-04,392,2,Price Sensitive Customers
CUST101549,10,29,583463.94,20119.44620689655,67,2.310344827586207,0.3448275862068966,6.206896551724138,Home & Kitchen,7,0.06896551724137931,2024-01-09,2025-12-21,25.428571428571427,43.0,5.093023255813954,4.594186046511628,0.16279069767441862,Neha Pillai,Female,36.0,Chennai,Tamil Nadu,2024-07-28,521,3,High Value Customers
CUST101550,678,1,347.82,347.82,1,1.0,1.0,5.0,Sports & Fitness,1,0.0,2024-02-22,2024-02-22,54.75,7.0,5.428571428571429,3.677142857142857,0.0,Neha Rao,Female,61.0,Mumbai,Maharashtra,2024-11-18,408,0,New Customers
CUST101551,25,12,318542.57999999996,26545.214999999997,26,2.1666666666666665,0.5,9.166666666666666,Electronics,6,0.0,2024-01-26,2025-12-06,61.81818181818182,5.0,5.6,7.274000000000001,0.0,Aarav Iyer,Male,21.0,Jaipur,Rajasthan,2025-02-19,315,2,Price Sensitive Customers
CUST101552,10,19,382349.56,20123.661052631578,35,1.8421052631578947,0.5789473684210527,5.2631578947368425,Sports & Fitness,7,0.05263157894736842,2024-03-07,2025-12-21,36.333333333333336,31.0,5.096774193548387,5.8906451612903235,0.1935483870967742,Neha Rao,Male,28.0,Lucknow,Uttar Pradesh,2024-08-07,511,3,High Value Customers
CUST101553,2,16,97307.11,6081.694375,36,2.25,0.4375,5.625,Sports & Fitness,7,0.0625,2024-01-29,2025-12-29,46.666666666666664,22.0,4.090909090909091,2.89,0.09090909090909091,Zoya Chatterjee,Female,39.0,Hyderabad,Telangana,2024-08-11,507,3,High Value Customers
CUST101554,16,4,55785.63,13946.4075,5,1.25,0.5,6.25,Books & Stationery,3,0.0,2024-10-10,2025-12-15,143.66666666666666,10.0,5.3,3.239,0.1,Amit Sharma,Female,21.0,Hyderabad,Telangana,2024-05-03,607,1,Occasional Buyers
CUST101555,5,7,57447.99,8206.855714285713,15,2.142857142857143,0.2857142857142857,3.5714285714285716,Fashion,3,0.0,2024-01-23,2025-12-26,117.16666666666667,8.0,3.875,4.015,0.0,Arjun Singh,Male,34.0,Jaipur,Rajasthan,2025-08-28,125,1,Occasional Buyers
CUST101556,147,2,190891.72,95445.86,8,4.0,0.0,0.0,Electronics,2,0.0,2024-08-21,2025-08-06,350.0,6.0,5.166666666666667,7.04,0.0,Aditya Verma,Male,25.0,Hyderabad,Telangana,2024-05-08,602,4,At Risk / Inactive Customers
CUST101557,1,23,271460.64,11802.63652173913,37,1.608695652173913,0.43478260869565216,4.565217391304348,Fashion,7,0.13043478260869565,2024-02-01,2025-12-30,31.727272727272727,35.0,4.771428571428571,3.6228571428571428,0.02857142857142857,Aditya Patel,Female,63.0,Delhi,Delhi,2023-01-19,1077,3,High Value Customers
CUST101558,61,10,74504.34999999999,7450.4349999999995,17,1.7,0.6,7.0,Books & Stationery,5,0.0,2024-03-30,2025-10-31,64.44444444444444,11.0,4.545454545454546,5.588181818181818,0.18181818181818182,Priya Menon,Female,51.0,Bengaluru,Karnataka,2024-02-01,699,1,Occasional Buyers
CUST101559,99,20,262351.84,13117.592,44,2.2,0.25,2.25,Fashion,7,0.05,2024-04-04,2025-09-23,28.263157894736842,28.0,4.607142857142857,3.9035714285714285,0.07142857142857142,Isha Mukherjee,Female,28.0,Coimbatore,Tamil Nadu,2025-09-27,95,3,High Value Customers
CUST101560,8,21,175762.57,8369.64619047619,42,2.0,0.5714285714285714,8.571428571428571,Sports & Fitness,7,0.09523809523809523,2024-01-08,2025-12-23,35.75,23.0,5.782608695652174,3.728695652173913,0.043478260869565216,Deepak Pillai,Other,48.0,Bengaluru,Karnataka,2025-04-30,245,3,High Value Customers
CUST101561,189,3,32279.99,10759.996666666668,3,1.0,0.6666666666666666,10.0,Electronics,3,0.0,2024-04-03,2025-06-25,224.0,2.0,3.0,0.84,0.5,Naveen Menon,Male,28.0,Ahmedabad,Gujarat,2025-04-01,274,0,New Customers
CUST101562,17,5,41713.36000000001,8342.672000000002,9,1.8,0.6,4.0,Beauty & Personal Care,5,0.2,2024-11-01,2025-12-14,102.0,12.0,4.916666666666667,6.213333333333334,0.16666666666666666,Priya Pillai,Male,55.0,Bengaluru,Karnataka,2024-03-30,641,1,Occasional Buyers
CUST101563,33,6,14787.31,2464.5516666666667,12,2.0,0.3333333333333333,8.333333333333334,Beauty & Personal Care,4,0.0,2024-09-13,2025-11-28,88.2,7.0,4.714285714285714,3.4042857142857144,0.14285714285714285,Priya Iyer,Female,38.0,Bengaluru,Karnataka,2024-12-25,371,1,Occasional Buyers
CUST101564,63,11,397934.93,36175.902727272725,25,2.272727272727273,0.45454545454545453,4.545454545454546,Electronics,6,0.09090909090909091,2024-02-20,2025-10-29,61.7,24.0,4.583333333333333,5.3125,0.041666666666666664,Neha Chatterjee,Female,63.0,Chennai,Tamil Nadu,2025-12-24,7,2,Price Sensitive Customers
CUST101565,97,7,46550.47,6650.067142857143,15,2.142857142857143,0.42857142857142855,5.0,Fashion,4,0.0,2024-06-12,2025-09-25,78.33333333333333,11.0,4.2727272727272725,2.9172727272727275,0.18181818181818182,Kavya Patel,Male,47.0,Coimbatore,Tamil Nadu,2024-12-11,385,1,Occasional Buyers
CUST101566,74,6,122895.53,20482.588333333333,16,2.6666666666666665,0.8333333333333334,10.0,Sports & Fitness,3,0.0,2024-04-12,2025-10-18,110.8,17.0,4.294117647058823,5.010588235294117,0.11764705882352941,Diya Gupta,Male,27.0,Lucknow,Uttar Pradesh,2023-05-23,953,2,Price Sensitive Customers
CUST101567,38,15,379434.33999999997,25295.622666666666,29,1.9333333333333333,0.4666666666666667,7.0,Electronics,5,0.06666666666666667,2024-02-03,2025-11-23,47.07142857142857,22.0,4.7727272727272725,3.7409090909090907,0.09090909090909091,Deepak Menon,Female,43.0,Tiruppur,Tamil Nadu,2025-07-05,179,2,Price Sensitive Customers
CUST101568,5,3,47241.01,15747.003333333334,5,1.6666666666666667,0.3333333333333333,5.0,Home & Kitchen,2,0.3333333333333333,2024-05-23,2025-12-26,291.0,11.0,4.545454545454546,5.42,0.09090909090909091,Karthik Singh,Male,44.0,Bengaluru,Karnataka,2025-04-07,268,1,Occasional Buyers
CUST101569,13,25,339152.60000000003,13566.104000000001,49,1.96,0.52,6.6,Books & Stationery,7,0.08,2024-02-19,2025-12-18,27.833333333333332,27.0,4.851851851851852,5.242962962962963,0.037037037037037035,Krishna Reddy,Male,25.0,Coimbatore,Tamil Nadu,2024-08-27,491,3,High Value Customers
CUST101570,1,20,326042.49,16302.1245,35,1.75,0.4,4.75,Home & Kitchen,7,0.05,2024-01-14,2025-12-30,37.68421052631579,39.0,5.230769230769231,4.997179487179487,0.07692307692307693,Lakshmi Kumar,Female,56.0,Kolkata,West Bengal,2023-11-01,791,3,High Value Customers
CUST101571,12,12,120031.52,10002.626666666667,20,1.6666666666666667,0.5,9.166666666666666,Books & Stationery,5,0.08333333333333333,2024-02-03,2025-12-19,62.27272727272727,19.0,5.894736842105263,4.041052631578947,0.05263157894736842,Aarav Menon,Female,25.0,Hyderabad,Telangana,2025-01-05,360,1,Occasional Buyers
CUST101572,7,29,371719.32,12817.907586206897,63,2.1724137931034484,0.5172413793103449,5.172413793103448,Home & Kitchen,7,0.034482758620689655,2024-01-13,2025-12-24,25.392857142857142,51.0,5.235294117647059,4.001568627450981,0.0392156862745098,Deepak Iyer,Female,25.0,Pune,Maharashtra,2023-10-18,805,3,High Value Customers
CUST101573,35,11,49857.82,4532.529090909091,20,1.8181818181818181,0.8181818181818182,9.545454545454545,Books & Stationery,6,0.09090909090909091,2024-03-29,2025-11-26,60.7,15.0,5.066666666666666,6.29,0.13333333333333333,Deepak Rao,Male,51.0,Chennai,Tamil Nadu,2023-04-12,994,1,Occasional Buyers
CUST101574,14,27,539598.75,19985.13888888889,57,2.111111111111111,0.4074074074074074,5.0,Books & Stationery,7,0.07407407407407407,2024-01-06,2025-12-17,27.346153846153847,35.0,4.057142857142857,4.696285714285715,0.11428571428571428,Ananya Gupta,Female,33.0,Hyderabad,Telangana,2025-05-16,229,3,High Value Customers
CUST101575,72,4,16042.220000000001,4010.5550000000003,7,1.75,1.0,15.0,Sports & Fitness,3,0.0,2024-11-24,2025-10-20,110.0,8.0,5.125,5.55,0.125,Amit Chatterjee,Female,58.0,Coimbatore,Tamil Nadu,2025-08-25,128,0,New Customers
CUST101576,129,12,155918.15,12993.179166666667,19,1.5833333333333333,0.3333333333333333,2.5,Electronics,7,0.08333333333333333,2024-04-05,2025-08-24,46.0,24.0,4.666666666666667,4.7995833333333335,0.20833333333333334,Ananya Verma,Female,30.0,Hyderabad,Telangana,2025-08-31,122,3,High Value Customers
CUST101577,31,22,173363.63,7880.165,39,1.7727272727272727,0.6363636363636364,9.090909090909092,Beauty & Personal Care,7,0.0,2024-01-07,2025-11-30,33.0,27.0,5.2592592592592595,3.8,0.14814814814814814,Deepak Desai,Female,40.0,Bengaluru,Karnataka,2025-04-21,254,3,High Value Customers
CUST101578,33,18,220036.06,12224.225555555555,32,1.7777777777777777,0.5555555555555556,8.055555555555555,Grocery,7,0.05555555555555555,2024-01-30,2025-11-28,39.294117647058826,35.0,4.828571428571428,4.174,0.11428571428571428,Aarav Reddy,Male,29.0,Pune,Maharashtra,2025-08-19,134,3,High Value Customers
CUST101579,3,26,458375.31,17629.819615384615,41,1.5769230769230769,0.5384615384615384,7.5,Sports & Fitness,6,0.07692307692307693,2024-02-03,2025-12-28,27.76,33.0,5.424242424242424,4.304242424242424,0.18181818181818182,Lakshmi Gupta,Male,44.0,Bengaluru,Karnataka,2025-07-30,154,3,High Value Customers
CUST101580,19,14,322271.91,23019.42214285714,25,1.7857142857142858,0.5,5.0,Electronics,7,0.07142857142857142,2024-02-26,2025-12-12,50.38461538461539,16.0,4.8125,5.94,0.0625,Deepak Rao,Male,39.0,Ahmedabad,Gujarat,2025-10-23,69,3,High Value Customers
